"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id"
"RpoN","ddpD","b1484","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ddpF","b1483","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ddpX","b1488","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","emrD","b3673","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","fdhF","b4079","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","fhlA","b2731","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","flhC","b1891","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","flhD","b1892","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","focB","b2492","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glmY","b4441","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnA","b3870","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnG","b3868","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnH","b0811","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnK","b0450","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnL","b3869","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnP","b0810","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glnQ","b0809","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","glpQ","b2239","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","gltI","b0655","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","gltJ","b0654","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","gltK","b0653","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","gltL","b0652","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","gnsA","b4517","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hisJ","b2309","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hisM","b2307","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hisP","b2306","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hisQ","b2308","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","htpG","b0473","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycA","b2725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycB","b2724","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycC","b2723","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycD","b2722","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycE","b2721","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycF","b2720","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycG","b2719","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycH","b2718","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hycI","b2717","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hydN","b2713","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfA","b2481","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfB","b2482","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfC","b2483","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfD","b2484","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfE","b2485","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfF","b2486","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfG","b2487","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfH","b2488","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfI","b2489","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfJ","b2490","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hyfR","b2491","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypA","b2726","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypB","b2727","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypC","b2728","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypD","b2729","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypE","b2730","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","hypF","b2712","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ibpB","b3686","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nac","b1988","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikA","b3476","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikB","b3477","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikC","b3478","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikD","b3479","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikE","b3480","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","nikR","b3481","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","norV","b2710","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","norW","b2711","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","patA","b3073","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","potF","b0854","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","potG","b0855","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","potH","b0856","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","potI","b0857","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","prpB","b0331","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","prpC","b0333","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","prpD","b0334","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","prpE","b0335","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspA","b1304","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspB","b1305","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspC","b1306","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspD","b1307","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspE","b1308","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspG","b4050","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","pspH","b4758","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","puuP","b1296","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","radD","b2184","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rcdB","b3521","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","relA","b2784","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rhaD","b3902","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rpoE","b2573","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rpoH","b3461","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rseA","b2572","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rseB","b2571","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rseC","b2570","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rseD","b4725","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rtcA","b4475","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rtcB","b3421","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rtcR","b3422","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutA","b1012","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutB","b1011","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutC","b1010","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutD","b1009","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutE","b1008","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutF","b1007","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","rutG","b1006","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","sroC","b4763","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ssnA","b2879","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","xapB","b2406","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","xdhA","b2866","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","xdhB","b2867","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","xdhC","b2868","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yaaU","b0045","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yahE","b0319","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yeaG","b1783","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yeaH","b1784","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ygfK","b2878","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yhdW","b3268","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yhdX","b3269","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yhdY","b3270","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","yhdZ","b3271","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","ymjE","b4742","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","zraP","b4002","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","zraR","b4004","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoN","zraS","b4003","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3202"
"RpoD","3'ETS-<i>leuZ</i>","b4759","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","accA","b0185","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","accB","b3255","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","accC","b3256","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","accD","b2316","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aceA","b4015","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aceB","b4014","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aceE","b0114","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aceF","b0115","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aceK","b4016","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acnA","b1276","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acnB","b0118","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acpP","b1094","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acpS","b2563","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrA","b0463","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrB","b0462","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrD","b2470","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrE","b3265","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrF","b3266","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrR","b0464","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acrZ","b0762","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","acs","b4069","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","actP","b4067","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ada","b2213","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","add","b1623","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","adeD","b3665","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","adhE","b1241","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","adiA","b4117","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaA","b3135","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaB","b3138","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaC","b3139","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaD","b3140","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaI","b3141","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaR","b3131","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaS","b3136","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaV","b3133","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","agaW","b3134","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ahpC","b0605","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ahpF","b0606","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aidB","b4187","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaC","b2379","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaE","b2670","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaT","b3853","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaU","b3276","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaV","b0203","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaW","b2397","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alaX","b2396","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aldA","b1415","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alkA","b2068","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alkB","b2212","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","allB","b0512","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","allC","b0516","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","allD","b0517","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","allE","b0515","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alsA","b4087","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alsB","b4088","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alsC","b4086","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alsE","b4085","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","alsR","b4089","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","amiA","b2435","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","amiB","b4169","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ampC","b4150","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ampG","b0433","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","amyA","b1927","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ansB","b2957","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","appA","b0980","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","appB","b0979","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","appC","b0978","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","appX","b4592","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","appY","b0564","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","apt","b0469","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araA","b0062","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araB","b0063","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araC","b0064","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araD","b0061","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araE","b2841","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araF","b1901","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araG","b1900","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araH","b4460","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","araJ","b0396","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arcA","b4401","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arfA","b4550","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argA","b2818","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argB","b3959","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argC","b3958","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argD","b3359","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argE","b3957","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argF","b0273","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argG","b3172","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argH","b3960","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argI","b4254","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argO","b2923","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argQ","b2691","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argR","b3237","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argS","b1876","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argU","b0536","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argV","b2694","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argW","b2348","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argX","b3796","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argY","b2693","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","argZ","b2692","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ariR","b1166","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroA","b0908","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroB","b3389","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroD","b1693","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroF","b2601","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroG","b0754","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroH","b1704","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroK","b3390","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroL","b0388","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroM","b0390","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aroP","b0112","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arrS","b4704","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arsB","b3502","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arsC","b3503","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","arsR","b3501","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","artI","b0863","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","artJ","b0860","+","CONFIRMED","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","artM","b0861","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","artP","b0864","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","artQ","b0862","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ascB","b2716","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","ascF","b2715","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asnA","b3744","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asnC","b3743","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asnT","b1977","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asnU","b1986","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asnV","b1989","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aspA","b4139","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","aspV","b0216","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","asr","b1597","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","astA","b1747","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","astB","b1745","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","astC","b1748","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","astD","b1746","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","astE","b1744","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpA","b3734","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpB","b3738","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpC","b3731","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpD","b3732","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpE","b3737","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpF","b3736","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpG","b3733","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpH","b3735","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","atpI","b3739","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","azoR","b1412","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","azuC","b4663","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bamC","b2477","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcp","b2480","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcsB","b3532","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcsE","b3536","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcsF","b3537","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcsG","b3538","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bcsZ","b3531","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bdcA","b4249","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","betA","b0311","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","betB","b0312","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","betI","b0313","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","betT","b0314","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bglJ","b4366","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bglX","b2132","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bhsA","b1112","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bidA","b1593","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bioA","b0774","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bioB","b0775","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bioC","b0777","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bioD","b0778","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bioF","b0776","+","WEAK","RegulonDB_sigma","sigma",NA,NA,"b3067"
"RpoD","bluF","b1163","+","STRONG","RegulonDB_sigma","sigma",NA,NA,"b3067"
